Traffic_Level,ID,Weather,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,temperature,humidity,precipitation,Distance (km),Delivery Time (m)
High,1C28,clear sky,Buffet,scooter,35,5.0,22.31,50.0,0.0,15.12,3.816.666.667
High,61BA,haze,Drinks,motorcycle,21,4.5,22.73,60.0,0.0,21.05,5.453.333.333
High,1517,haze,Drinks,motorcycle,23,4.7,22.53,73.0,0.0,10.61,4.566.666.667
High,2D64,clear sky,Drinks,motorcycle,31,5.0,23.97,28.0,0.0,14.83,47.3
High,AC4D,smoke,Buffet,motorcycle,35,4.5,28.05,57.0,0.0,18.91,4.321.666.667
High,823B,haze,Meal,scooter,37,4.0,23.97,46.0,0.0,16.2,3.848.333.333
High,70CE,scattered clouds,Drinks,motorcycle,38,4.3,20.29,63.0,0.0,18.86,4.628.333.333
High,548F,mist,Meal,motorcycle,30,4.8,28.26,82.0,0.0,10.88,3.431.666.667
High,D169,haze,Drinks,motorcycle,28,4.9,28.03,65.0,0.0,21.53,48.65
High,BDC7,clear sky,Buffet,scooter,27,4.2,23.97,28.0,0.0,14.83,4.026.666.667
High,6529,clear sky,Buffet,scooter,39,4.8,20.61,67.0,0.0,16.64,42.55
High,25B5,clear sky,Buffet,electric_scooter,29,4.6,24.94,43.0,0.0,14.52,3.391.666.667
High,70B9,overcast clouds,Drinks,motorcycle,22,4.6,22.68,63.0,0.0,17.33,57.05
High,497B,haze,Snack,scooter,36,4.2,22.84,60.0,0.0,15.81,4.293.333.333
High,A297,haze,Drinks,scooter,36,4.1,22.31,73.0,0.0,18.4,4.841.666.667
High,A7FD,smoke,Snack,scooter,38,4.5,27.79,57.0,0.0,9.93,4.286.666.667
High,B2A7,mist,Meal,scooter,26,4.7,28.28,82.0,0.0,26.98,4.716.666.667
High,34FA,haze,Meal,motorcycle,28,4.6,24.21,46.0,0.0,28.86,3.253.333.333
High,30BC,mist,Buffet,scooter,21,4.6,28.44,82.0,0.0,19.1,48.9
High,106F,haze,Drinks,motorcycle,29,4.6,23.54,46.0,0.0,18.11,4.778.333.333
High,3C78,haze,Meal,motorcycle,36,4.8,22.76,72.0,0.0,9.54,34.55
High,D782,clear sky,Meal,motorcycle,28,4.6,25.19,43.0,0.0,16.66,3.671.666.667
High,1F40,haze,Meal,motorcycle,35,4.4,22.1,73.0,0.0,24.1,4.576.666.667
High,4687,haze,Buffet,motorcycle,25,4.5,23.97,46.0,0.0,17.01,4.243.333.333
High,B271,haze,Snack,electric_scooter,29,4.7,25.94,73.0,0.0,17.97,3.906.666.667
High,765F,haze,Buffet,scooter,25,4.9,23.13,72.0,0.0,16.38,43.55
High,D12B,clear sky,Buffet,motorcycle,20,4.6,25.53,38.0,0.0,22.61,4.038.333.333
High,819A,clear sky,Meal,motorcycle,29,4.7,23.58,47.0,0.0,22.85,4.358.333.333
High,CEFD,clear sky,Meal,motorcycle,23,4.3,25.48,43.0,0.0,13.97,3.153.333.333
High,CAD6,clear sky,Snack,motorcycle,25,4.8,25.71,42.0,0.0,11.52,3.916.666.667
High,5229,overcast clouds,Snack,motorcycle,37,5.0,28.25,82.0,0.0,21.41,46.95
High,C70,haze,Buffet,scooter,35,4.0,23.96,64.0,0.0,18.7,3.523.333.333
High,C740,clear sky,Snack,motorcycle,28,5.0,25.68,42.0,0.0,9.98,3.721.666.667
High,C779,few clouds,Snack,scooter,21,4.6,24.59,88.0,0.0,18.72,5.083.333.333
High,3BD3,clear sky,Meal,scooter,32,4.8,23.09,48.0,0.0,13.07,37.9
High,D9CF,few clouds,Drinks,motorcycle,34,4.3,24.8,87.0,0.0,21.83,52.9
High,4693,haze,Snack,scooter,24,4.5,26.0,73.0,0.0,16.98,4.381.666.667
High,D1F8,haze,Meal,motorcycle,31,4.1,28.0,65.0,0.0,23.22,3.996.666.667
High,B875,mist,Snack,motorcycle,28,5.0,28.28,82.0,0.0,26.98,50.95
High,405C,scattered clouds,Drinks,motorcycle,21,4.6,20.16,61.0,0.0,22.77,4.636.666.667
High,AD4E,smoke,Meal,motorcycle,31,4.7,28.05,57.0,0.0,18.91,4.018.333.333
High,425A,clear sky,Drinks,motorcycle,29,4.6,22.46,50.0,0.0,14.01,4.383.333.333
High,7F14,smoke,Meal,scooter,34,4.1,28.01,57.0,0.0,15.58,4.521.666.667
High,120C,clear sky,Meal,scooter,37,4.8,20.81,67.0,0.0,15.66,3.458.333.333
High,DFE8,clear sky,Buffet,electric_scooter,25,4.7,23.71,39.0,0.0,22.51,3.773.333.333
High,DD56,clear sky,Snack,motorcycle,26,4.6,25.62,42.0,0.0,12.62,3.553.333.333
High,C785,clear sky,Drinks,motorcycle,31,4.6,22.17,42.0,0.0,16.23,41.2
High,9508,haze,Drinks,motorcycle,31,4.9,22.75,73.0,0.0,19.64,5.156.666.667
High,C2D3,clear sky,Snack,scooter,26,4.9,25.02,44.0,0.0,23.59,4.771.666.667
High,C3C8,clear sky,Drinks,scooter,35,4.8,25.62,42.0,0.0,13.14,40.4
High,68C8,haze,Drinks,motorcycle,32,4.7,22.76,60.0,0.0,15.76,47.8
High,2AC2,haze,Snack,scooter,31,3.5,26.0,73.0,0.0,18.48,41.15
High,60CC,haze,Meal,motorcycle,33,4.1,22.58,73.0,0.0,13.6,36.9
High,D541,clear sky,Snack,scooter,36,4.8,22.13,42.0,0.0,15.32,3.991.666.667
High,581E,clear sky,Snack,motorcycle,32,4.4,22.29,43.0,0.0,19.17,44.5
High,63D7,mist,Meal,scooter,32,4.3,24.94,73.0,0.0,20.48,43.95
High,CCCB,clear sky,Meal,motorcycle,32,4.3,22.13,43.0,0.0,12.11,3.183.333.333
High,AF72,clear sky,Buffet,motorcycle,25,4.9,20.64,67.0,0.0,19.47,35.3
High,8B62,mist,Meal,electric_scooter,30,4.8,20.23,83.0,0.0,17.81,3.411.666.667
High,8DA7,haze,Drinks,motorcycle,36,4.7,22.53,73.0,0.0,15.6,4.701.666.667
High,DB88,haze,Buffet,scooter,25,4.7,21.26,60.0,0.0,15.81,4.508.333.333
High,4A8C,haze,Drinks,motorcycle,27,4.7,23.18,72.0,0.0,12.65,42.75
High,6837,clear sky,Buffet,motorcycle,24,4.7,22.26,44.0,0.0,18.57,35.4
High,AD2B,scattered clouds,Meal,scooter,30,4.1,20.21,63.0,0.0,21.11,39.4
High,7F20,clear sky,Buffet,scooter,23,4.6,22.31,50.0,0.0,15.12,3.796.666.667
High,628F,clear sky,Drinks,motorcycle,26,4.9,20.23,67.0,0.0,25.0,50.4
High,FBA,haze,Meal,motorcycle,23,4.7,22.77,60.0,0.0,21.61,38.3
High,4.00E+72,clear sky,Meal,scooter,22,4.0,22.68,49.0,0.0,15.81,3.541.666.667
High,A138,haze,Drinks,scooter,22,4.7,22.69,73.0,0.0,11.41,4.278.333.333
High,42AB,scattered clouds,Snack,motorcycle,21,4.7,20.07,64.0,0.0,18.92,38.4
High,13C9,haze,Buffet,electric_scooter,33,4.7,26.01,73.0,0.0,15.4,3.493.333.333
High,B8B,clear sky,Meal,motorcycle,32,4.8,23.03,48.0,0.0,17.55,3.626.666.667
High,22B4,haze,Snack,motorcycle,35,4.8,23.99,46.0,0.0,14.46,39.35
High,2FC0,clear sky,Buffet,scooter,21,4.5,20.7,67.0,0.0,18.77,3.601.666.667
High,AA69,haze,Snack,scooter,31,4.7,22.58,73.0,0.0,13.61,41.4
High,5BE2,clear sky,Drinks,motorcycle,27,4.1,24.9,42.0,0.0,21.59,5.246.666.667
High,5ACF,haze,Drinks,scooter,20,4.7,26.1,73.0,0.0,18.06,4.118.333.333
High,103D,smoke,Snack,motorcycle,36,4.8,28.05,57.0,0.0,25.07,5.031.666.667
High,3EEB,haze,Snack,motorcycle,23,4.9,23.91,64.0,0.0,24.48,43.8
High,3007,clear sky,Drinks,scooter,29,4.9,22.75,49.0,0.0,15.88,4.508.333.333
High,23F3,clear sky,Snack,motorcycle,33,4.0,24.93,42.0,0.0,18.3,4.143.333.333
High,CAFD,clear sky,Meal,motorcycle,23,4.8,25.62,42.0,0.0,18.98,4.151.666.667
High,7.50E+09,smoke,Drinks,motorcycle,35,4.6,27.87,57.0,0.0,15.35,53.45
High,538A,clear sky,Meal,scooter,22,4.8,20.81,67.0,0.0,12.3,3.731.666.667
High,321C,haze,Buffet,electric_scooter,28,4.4,22.19,60.0,0.0,16.74,3.451.666.667
High,763F,clear sky,Snack,motorcycle,33,4.4,22.23,44.0,0.0,18.49,3.501.666.667
High,5BF5,clear sky,Snack,motorcycle,25,5.0,20.7,67.0,0.0,17.77,3.583.333.333
High,5EF9,clear sky,Buffet,motorcycle,22,5.0,20.8,67.0,0.0,16.88,3.416.666.667
High,D6FE,clear sky,Meal,scooter,33,5.0,25.95,37.0,0.0,15.07,3.866.666.667
High,45F4,clear sky,Snack,motorcycle,20,4.9,23.58,47.0,0.0,23.64,4.958.333.333
High,5FDE,haze,Buffet,motorcycle,35,4.7,22.71,60.0,0.0,21.08,4.773.333.333
High,9AB0,smoke,Buffet,motorcycle,36,4.9,28.05,57.0,0.0,18.91,43.3
High,9F52,mist,Meal,motorcycle,34,4.3,28.47,81.0,0.0,14.7,3.713.333.333
High,A619,clear sky,Snack,motorcycle,25,4.7,23.09,48.0,0.0,18.87,4.426.666.667
High,D92E,clear sky,Meal,motorcycle,36,4.9,25.62,42.0,0.0,17.28,4.068.333.333
High,4BC9,haze,Drinks,motorcycle,23,4.7,22.86,73.0,0.0,19.29,43.65
High,133B,haze,Buffet,scooter,28,4.5,26.26,73.0,0.0,30.43,4.416.666.667
High,3D32,overcast clouds,Drinks,scooter,33,4.4,28.35,82.0,0.0,18.38,5.103.333.333
High,AF3A,haze,Meal,motorcycle,22,4.3,24.01,46.0,0.0,20.04,4.261.666.667
High,8994,clear sky,Meal,motorcycle,27,4.5,22.23,44.0,0.0,19.08,36.45
High,E68,haze,Meal,motorcycle,29,4.6,26.03,73.0,0.0,14.51,3.336.666.667
High,A971,smoke,Meal,motorcycle,20,4.6,28.03,57.0,0.0,19.27,44.7
High,CF65,clear sky,Snack,motorcycle,36,4.9,25.48,43.0,0.0,15.99,3.781.666.667
High,7471,haze,Drinks,motorcycle,29,4.9,23.02,72.0,0.0,15.98,5.048.333.333
High,847E,clear sky,Buffet,scooter,28,4.8,24.91,42.0,0.0,17.94,3.838.333.333
High,AFD3,haze,Snack,scooter,26,4.6,24.01,46.0,0.0,18.91,4.306.666.667
High,82F9,haze,Meal,motorcycle,29,4.5,22.73,60.0,0.0,16.84,3.546.666.667
High,4.00E+82,mist,Snack,motorcycle,30,4.5,20.19,83.0,0.0,15.67,39.9
High,551B,haze,Buffet,motorcycle,21,4.8,22.46,73.0,0.0,16.67,42.7
High,23D6,mist,Drinks,motorcycle,26,4.2,20.18,83.0,0.0,15.8,4.546.666.667
High,D796,haze,Buffet,scooter,21,4.6,21.52,60.0,0.0,15.38,4.823.333.333
High,CC60,haze,Snack,motorcycle,33,4.8,21.68,60.0,0.0,15.02,4.503.333.333
High,22FB,mist,Snack,motorcycle,35,4.9,20.17,83.0,0.0,11.5,39.45
High,288B,haze,Drinks,motorcycle,21,4.8,26.12,73.0,0.0,18.09,45.55
High,D751,haze,Meal,motorcycle,23,4.7,21.47,60.0,0.0,14.37,41.4
High,3B48,haze,Meal,motorcycle,32,4.8,23.01,46.0,0.0,17.36,4.318.333.333
High,7791,clear sky,Drinks,scooter,22,4.9,24.92,43.0,0.0,22.71,54.35
High,76D1,clear sky,Meal,motorcycle,34,4.3,23.03,48.0,0.0,15.37,36.4
High,392A,clear sky,Snack,motorcycle,26,4.7,24.93,42.0,0.0,16.73,3.743.333.333
High,A1A5,haze,Drinks,motorcycle,30,4.9,26.0,73.0,0.0,16.69,42.65
High,1E5F,clear sky,Snack,scooter,29,4.7,20.7,67.0,0.0,17.86,3.548.333.333
High,849F,clear sky,Snack,motorcycle,29,4.6,24.9,42.0,0.0,22.17,4.451.666.667
High,88A1,clear sky,Snack,scooter,27,4.5,23.58,47.0,0.0,22.85,4.798.333.333
High,25B4,clear sky,Snack,electric_scooter,30,3.6,22.21,44.0,0.0,14.73,3.826.666.667
High,15AB,clear sky,Meal,scooter,29,4.6,20.23,67.0,0.0,26.19,4.043.333.333
High,A6AA,clear sky,Meal,motorcycle,32,5.0,24.91,42.0,0.0,17.3,3.391.666.667
High,1245,haze,Drinks,motorcycle,36,4.6,23.93,64.0,0.0,20.28,4.711.666.667
High,89C3,smoke,Meal,scooter,38,4.9,26.46,57.0,0.0,14.75,4.356.666.667
High,3DED,clear sky,Buffet,motorcycle,21,4.8,20.25,68.0,0.0,27.2,46.65
High,34ED,clear sky,Drinks,scooter,30,4.8,22.23,44.0,0.0,17.77,48.65
High,596D,mist,Meal,scooter,24,4.8,20.27,83.0,0.0,17.04,4.548.333.333
High,9CC9,haze,Snack,motorcycle,20,4.7,23.93,64.0,0.0,20.24,4.196.666.667
High,7CD9,haze,Meal,scooter,35,4.2,22.83,60.0,0.0,18.95,4.111.666.667
High,23A1,clear sky,Meal,motorcycle,38,4.6,22.18,44.0,0.0,17.05,3.731.666.667
High,4E8C,haze,Drinks,motorcycle,26,4.3,26.12,73.0,0.0,17.17,4.378.333.333
High,98D5,clear sky,Buffet,motorcycle,27,4.8,24.92,43.0,0.0,16.15,3.883.333.333
High,BC27,mist,Snack,motorcycle,33,4.1,24.94,73.0,0.0,19.34,4.723.333.333
High,AC20,clear sky,Meal,motorcycle,29,4.5,23.72,28.0,0.0,17.09,35.75
High,2BC3,haze,Meal,scooter,32,4.0,26.01,73.0,0.0,16.18,3.586.666.667
High,5.30E+04,clear sky,Buffet,motorcycle,25,5.0,24.9,42.0,0.0,23.68,45.75
High,5BD5,clear sky,Snack,electric_scooter,28,4.3,20.62,67.0,0.0,22.23,3.753.333.333
High,3C1A,clear sky,Buffet,motorcycle,23,4.6,23.84,28.0,0.0,22.34,4.598.333.333
High,252C,clear sky,Buffet,scooter,28,4.5,24.91,42.0,0.0,21.05,44.85
High,9836,haze,Buffet,motorcycle,38,5.0,23.0,72.0,0.0,14.88,39.55
High,2C3A,clear sky,Snack,motorcycle,36,4.6,22.91,49.0,0.0,14.96,43.05
High,6D9B,clear sky,Buffet,motorcycle,24,4.3,23.81,28.0,0.0,20.47,4.693.333.333
High,B9D1,clear sky,Drinks,motorcycle,28,4.5,22.21,44.0,0.0,14.61,4.288.333.333
High,8.00E+68,smoke,Drinks,scooter,34,5.0,27.85,57.0,0.0,8.97,4.561.666.667
High,66F3,haze,Snack,electric_scooter,37,4.9,22.5,73.0,0.0,15.33,50.6
High,7A86,clear sky,Meal,motorcycle,21,4.5,24.91,42.0,0.0,16.95,3.281.666.667
High,896B,smoke,Meal,scooter,37,4.7,28.01,57.0,0.0,11.59,38.65
High,849B,clear sky,Snack,motorcycle,23,4.6,20.7,68.0,0.0,13.96,3.573.333.333
High,E0ED,haze,Meal,scooter,21,4.6,27.99,65.0,0.0,19.95,4.056.666.667
High,20AC,haze,Snack,scooter,39,4.2,23.27,73.0,0.0,16.86,42.05
High,8914,clear sky,Drinks,motorcycle,37,4.7,22.23,44.0,0.0,19.18,4.691.666.667
High,BAC6,overcast clouds,Snack,motorcycle,24,4.9,28.35,82.0,0.0,21.28,5.201.666.667
High,B8F0,haze,Snack,motorcycle,38,3.9,22.77,60.0,0.0,16.3,4.273.333.333
High,A19A,clear sky,Snack,motorcycle,27,4.7,24.9,42.0,0.0,20.21,4.283.333.333
High,3.30E+02,smoke,Snack,electric_scooter,26,4.8,27.9,57.0,0.0,9.63,4.418.333.333
High,AC75,haze,Snack,scooter,36,5.0,25.95,73.0,0.0,13.76,36.25
High,ABCA,haze,Snack,scooter,24,4.4,23.92,64.0,0.0,24.3,43.7
High,253E,clear sky,Drinks,scooter,38,4.6,22.27,44.0,0.0,22.02,46.85
High,65BF,mist,Drinks,motorcycle,31,4.6,24.93,73.0,0.0,14.17,4.406.666.667
High,9108,haze,Drinks,motorcycle,37,4.9,22.26,73.0,0.0,23.86,5.338.333.333
High,7A81,smoke,Drinks,motorcycle,22,4.8,27.73,57.0,0.0,15.4,58.8
High,8C67,clear sky,Buffet,scooter,21,4.7,20.7,67.0,0.0,18.77,35.45
High,D4D1,clear sky,Drinks,motorcycle,33,4.8,25.68,42.0,0.0,11.81,4.843.333.333
High,DBA1,clear sky,Snack,motorcycle,22,4.7,25.62,42.0,0.0,14.19,36.1
High,507E,haze,Snack,motorcycle,35,4.7,22.18,60.0,0.0,17.09,43.2
High,2DB9,clear sky,Buffet,motorcycle,33,4.8,23.95,28.0,0.0,20.18,4.643.333.333
High,1E9C,haze,Snack,motorcycle,31,4.6,22.73,60.0,0.0,16.83,3.933.333.333
High,2.30E+02,clear sky,Snack,motorcycle,24,4.9,22.71,48.0,0.0,14.16,3.761.666.667
High,723C,overcast clouds,Snack,motorcycle,26,4.5,28.35,82.0,0.0,18.38,45.7
High,DE59,scattered clouds,Buffet,scooter,39,4.7,28.33,67.0,0.0,21.04,39.85
High,4173,clear sky,Snack,motorcycle,33,3.9,22.22,44.0,0.0,18.3,3.721.666.667
High,6460,clear sky,Drinks,motorcycle,39,4.6,20.23,67.0,0.0,24.54,4.023.333.333
High,8C75,clear sky,Meal,motorcycle,30,4.4,22.22,44.0,0.0,16.58,34.8
High,2908,haze,Snack,motorcycle,24,4.9,25.99,73.0,0.0,15.65,3.798.333.333
High,175A,clear sky,Snack,motorcycle,21,4.6,28.05,54.0,0.0,15.94,4.911.666.667
High,73D7,smoke,Drinks,motorcycle,36,4.6,27.02,57.0,0.0,13.83,53.75
High,6C49,clear sky,Buffet,motorcycle,27,4.6,24.92,43.0,0.0,21.89,4.128.333.333
High,8C8E,haze,Buffet,motorcycle,26,4.9,22.69,73.0,0.0,11.37,3.576.666.667
High,4EA4,clear sky,Drinks,scooter,21,4.7,24.94,43.0,0.0,14.52,40.3
High,509E,smoke,Buffet,scooter,30,4.9,28.05,57.0,0.0,18.79,4.456.666.667
High,A93E,haze,Buffet,scooter,21,4.5,22.53,73.0,0.0,15.56,3.998.333.333
High,5FAE,haze,Drinks,scooter,23,4.0,22.77,60.0,0.0,18.84,4.871.666.667
High,AF28,haze,Buffet,scooter,29,4.8,22.15,60.0,0.0,16.74,3.846.666.667
High,8AF8,clear sky,Meal,motorcycle,27,4.8,22.98,48.0,0.0,18.15,4.223.333.333
High,B96,mist,Drinks,scooter,24,4.9,28.48,81.0,0.0,14.59,45.8
High,19DD,haze,Meal,motorcycle,28,4.6,22.82,60.0,0.0,16.69,3.548.333.333
High,BA7D,clear sky,Meal,scooter,37,4.6,22.68,49.0,0.0,19.17,4.291.666.667
High,B80B,clear sky,Snack,motorcycle,37,4.8,24.91,42.0,0.0,21.84,45.35
High,91DB,clear sky,Snack,motorcycle,39,4.6,20.62,67.0,0.0,26.21,4.036.666.667
High,C2AC,few clouds,Snack,motorcycle,33,4.7,24.8,87.0,0.0,14.91,41.4
High,3833,scattered clouds,Snack,motorcycle,25,4.7,20.25,63.0,0.0,20.31,4.353.333.333
High,E075,clear sky,Buffet,motorcycle,27,5.0,25.48,43.0,0.0,16.51,38.5
High,C881,clear sky,Meal,electric_scooter,22,4.9,23.72,39.0,0.0,16.63,3.811.666.667
High,A307,smoke,Snack,scooter,34,4.7,28.01,57.0,0.0,18.06,46.6
High,105B,haze,Drinks,scooter,28,4.6,22.69,73.0,0.0,11.37,4.271.666.667
High,BAEF,overcast clouds,Drinks,scooter,29,4.9,28.35,82.0,0.0,14.72,4.528.333.333
High,368D,haze,Snack,motorcycle,28,4.2,26.16,73.0,0.0,22.72,47.65
High,1301,haze,Snack,scooter,28,4.6,22.48,73.0,0.0,16.02,47.3
High,7F01,haze,Buffet,scooter,35,4.5,22.88,60.0,0.0,12.6,3.491.666.667
High,1546,clear sky,Drinks,motorcycle,24,4.7,20.29,68.0,0.0,25.38,4.633.333.333
High,4500,haze,Meal,scooter,37,4.6,25.99,73.0,0.0,15.72,3.353.333.333
High,27AC,haze,Meal,motorcycle,39,4.1,25.97,73.0,0.0,17.5,3.853.333.333
High,D3B7,clear sky,Snack,scooter,25,4.8,25.89,37.0,0.0,24.33,4.001.666.667
High,535D,clear sky,Drinks,motorcycle,22,4.9,20.7,67.0,0.0,18.29,4.093.333.333
High,A975,haze,Drinks,scooter,34,4.7,22.85,60.0,0.0,16.23,4.868.333.333
High,A325,clear sky,Meal,electric_scooter,33,4.7,20.7,67.0,0.0,18.28,33.2
High,2686,haze,Drinks,motorcycle,37,4.9,25.99,73.0,0.0,15.83,4.388.333.333
High,952F,clear sky,Meal,scooter,33,4.3,23.95,28.0,0.0,17.16,3.973.333.333
High,3.50E+03,haze,Meal,motorcycle,28,4.6,22.68,60.0,0.0,21.45,46.5
High,2BE3,haze,Snack,motorcycle,29,5.0,22.78,60.0,0.0,18.23,42.6
High,E39,haze,Snack,motorcycle,38,4.8,25.96,73.0,0.0,15.77,3.876.666.667
High,9EA2,haze,Meal,scooter,35,3.7,22.31,73.0,0.0,18.4,3.831.666.667
High,DE39,scattered clouds,Buffet,motorcycle,22,5.0,24.24,91.0,0.0,18.57,4.411.666.667
High,23F0,smoke,Buffet,motorcycle,33,4.6,28.03,57.0,0.0,20.77,47.55
High,4.30E+09,haze,Buffet,motorcycle,23,4.3,26.26,73.0,0.0,30.43,4.378.333.333
High,2757,haze,Snack,motorcycle,29,4.9,23.92,64.0,0.0,24.07,4.298.333.333
High,8669,clear sky,Drinks,motorcycle,27,4.7,20.8,67.0,0.0,18.2,4.096.666.667
High,AA95,haze,Meal,motorcycle,33,4.6,26.11,73.0,0.0,17.17,3.458.333.333
High,7914,mist,Buffet,motorcycle,26,4.9,20.17,83.0,0.0,12.12,3.798.333.333
High,B78C,mist,Drinks,motorcycle,34,4.1,20.19,83.0,0.0,14.99,4.381.666.667
High,904C,mist,Buffet,scooter,23,4.7,20.18,83.0,0.0,19.02,3.686.666.667
High,612D,clear sky,Drinks,scooter,27,4.5,23.03,48.0,0.0,12.59,4.203.333.333
High,B628,clear sky,Meal,motorcycle,30,4.0,20.81,67.0,0.0,12.3,3.703.333.333
High,8D7C,smoke,Meal,motorcycle,35,4.7,28.01,57.0,0.0,16.9,3.978.333.333
High,D3BE,scattered clouds,Buffet,motorcycle,35,4.6,24.14,92.0,0.0,22.78,4.766.666.667
High,5AA6,clear sky,Meal,motorcycle,20,4.7,20.8,67.0,0.0,20.69,3.786.666.667
High,3C17,mist,Buffet,motorcycle,25,4.9,28.48,81.0,0.0,14.76,3.866.666.667
High,A1CC,haze,Drinks,electric_scooter,31,4.5,22.81,60.0,0.0,21.38,55.7
High,78F5,haze,Drinks,electric_scooter,31,3.8,26.18,73.0,0.0,24.39,55.85
High,902F,haze,Drinks,motorcycle,38,4.9,22.19,60.0,0.0,16.74,4.491.666.667
High,8.40E+03,haze,Buffet,scooter,24,4.8,22.69,60.0,0.0,21.71,48.25
High,A945,haze,Drinks,scooter,24,4.7,22.73,60.0,0.0,17.95,49.25
High,B591,clear sky,Snack,motorcycle,28,4.9,23.39,47.0,0.0,15.35,4.551.666.667
High,133E,scattered clouds,Snack,motorcycle,22,5.0,20.25,63.0,0.0,19.03,4.226.666.667
High,A5B6,clear sky,Buffet,motorcycle,35,3.9,24.92,43.0,0.0,21.09,4.501.666.667
High,E0AF,haze,Meal,motorcycle,31,4.8,28.03,65.0,0.0,20.75,3.766.666.667
High,873A,haze,Meal,motorcycle,31,4.4,26.01,73.0,0.0,17.11,3.421.666.667
High,408,haze,Meal,motorcycle,29,4.6,22.74,60.0,0.0,21.05,4.401.666.667
High,8425,haze,Drinks,scooter,38,4.6,22.73,60.0,0.0,20.84,44.3
High,2440,clear sky,Meal,motorcycle,34,4.7,24.9,42.0,0.0,20.19,4.056.666.667
High,BE57,haze,Buffet,motorcycle,34,3.5,22.93,73.0,0.0,17.47,4.111.666.667
High,1103,haze,Drinks,motorcycle,32,4.3,22.76,60.0,0.0,19.92,51.55
High,7FFF,clear sky,Snack,motorcycle,25,5.0,23.39,47.0,0.0,15.35,46.6
High,A263,haze,Meal,motorcycle,26,4.9,22.81,60.0,0.0,21.38,46.65
High,32EA,clear sky,Meal,motorcycle,31,4.9,20.23,67.0,0.0,25.51,42.85
High,DC09,clear sky,Buffet,motorcycle,23,4.8,25.06,44.0,0.0,25.23,46.85
High,7B6A,haze,Drinks,motorcycle,36,4.9,22.64,73.0,0.0,12.82,46.35
High,34EC,clear sky,Buffet,scooter,20,4.9,24.94,43.0,0.0,16.15,38.15
High,1B21,haze,Snack,motorcycle,31,4.8,22.6,73.0,0.0,12.5,3.716.666.667
High,D320,clear sky,Meal,scooter,34,4.5,23.67,39.0,0.0,19.9,3.811.666.667
High,3678,haze,Snack,scooter,23,4.6,23.12,73.0,0.0,18.36,4.376.666.667
High,AB32,clear sky,Snack,motorcycle,37,4.5,20.8,67.0,0.0,17.24,35.55
High,E0DE,clear sky,Drinks,electric_scooter,31,4.7,22.98,42.0,0.0,22.84,4.966.666.667
High,2B93,scattered clouds,Snack,motorcycle,24,4.6,20.3,63.0,0.0,17.44,3.911.666.667
High,CA9,mist,Buffet,motorcycle,38,4.6,20.19,83.0,0.0,15.03,37.35
High,79BD,clear sky,Snack,scooter,31,4.2,23.09,48.0,0.0,15.98,47.85
High,B290,clear sky,Snack,electric_scooter,31,4.8,22.68,49.0,0.0,15.81,3.941.666.667
High,6604,clear sky,Drinks,motorcycle,22,4.6,23.72,28.0,0.0,17.09,4.521.666.667
High,3FC6,haze,Buffet,motorcycle,37,4.8,22.57,73.0,0.0,23.32,4.771.666.667
High,9.00E+78,clear sky,Snack,motorcycle,26,4.0,24.91,42.0,0.0,30.45,4.906.666.667
High,89D6,clear sky,Snack,motorcycle,28,4.8,22.25,44.0,0.0,19.16,3.791.666.667
High,D947,scattered clouds,Drinks,motorcycle,21,4.8,28.99,70.0,0.0,13.39,44.45
High,D218,clear sky,Meal,motorcycle,37,4.7,25.48,43.0,0.0,14.97,3.428.333.333
High,9915,clear sky,Meal,motorcycle,22,4.6,22.28,44.0,0.0,22.12,3.693.333.333
High,15DC,mist,Meal,motorcycle,37,4.9,20.2,83.0,0.0,11.38,34.8
High,7F6,mist,Snack,motorcycle,21,4.6,20.19,83.0,0.0,17.99,4.038.333.333
High,73F,haze,Buffet,motorcycle,15,1.0,22.33,73.0,0.0,20.46,4.701.666.667
High,4A86,haze,Snack,scooter,21,4.7,26.11,73.0,0.0,20.42,4.786.666.667
High,9F02,clear sky,Drinks,motorcycle,32,4.8,27.9,50.0,0.0,11.67,4.218.333.333
High,9.00E+21,haze,Meal,scooter,28,5.0,26.11,73.0,0.0,18.09,36.2
High,99BD,haze,Snack,scooter,34,4.6,22.81,60.0,0.0,19.76,4.618.333.333
High,3DFB,haze,Snack,motorcycle,31,4.5,22.74,60.0,0.0,19.43,45.25
High,DB09,haze,Meal,scooter,22,4.5,28.01,65.0,0.0,20.45,42.4
High,6AC4,haze,Drinks,motorcycle,32,4.7,22.53,73.0,0.0,12.6,4.896.666.667
High,9174,haze,Snack,scooter,20,4.8,25.96,73.0,0.0,15.77,38.55
High,CB3C,scattered clouds,Buffet,electric_scooter,23,4.6,24.3,90.0,0.0,18.71,47.85
High,5129,haze,Meal,scooter,20,4.6,22.82,73.0,0.0,16.25,3.598.333.333
High,D264,haze,Buffet,motorcycle,31,4.7,21.45,60.0,0.0,15.83,39.35
High,636F,mist,Buffet,motorcycle,23,4.8,20.17,83.0,0.0,10.62,3.811.666.667
High,CF07,clear sky,Buffet,motorcycle,30,4.4,25.95,37.0,0.0,7.93,3.521.666.667
High,BD3B,clear sky,Meal,scooter,31,4.6,24.92,43.0,0.0,18.48,3.686.666.667
